query_name,author_paper_pairs,unique_resolved_authors,first_year,last_year,dictionary_result,offline_predictions,unknown_reason
Jingrun,2,2,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jingrun;p_female=0.000;sources=2;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jingtian,2,2,2024,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jingtian;p_female=0.250;sources=2;count=2] | names_dataset=Unknown[p_female=0.263;p_male=0.737] | gename=Unknown[not_found],no_offline_prediction
Jingzhan,2,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jinnan,2,2,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jinnan;p_female=0.250;sources=2;count=4] | names_dataset=Unknown[p_female=0.414;p_male=0.586] | gename=Unknown[not_found],no_offline_prediction
Jinning,2,1,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jinning;p_female=0.500;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jinran,2,2,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jinru,2,2,2023,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jinru;p_female=0.500;sources=1;count=0] | names_dataset=Unknown[p_female=0.708;p_male=0.292] | gename=Unknown[not_found],no_offline_prediction
Jinshan,2,1,2022,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jinshan;p_female=0.182;sources=5;count=13] | names_dataset=Unknown[p_female=0.244;p_male=0.756] | gename=Unknown[not_found],no_offline_prediction
Jinting,2,2,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jinting;p_female=0.482;sources=3;count=6] | names_dataset=Unknown[p_female=0.767;p_male=0.233] | gename=Unknown[not_found],no_offline_prediction
Jinwen,2,1,2024,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jinwen;p_female=0.636;sources=3;count=14] | names_dataset=Unknown[p_female=0.429;p_male=0.571] | gename=Unknown[not_found],no_offline_prediction
Jinxi,2,1,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jinxi;p_female=0.165;sources=5;count=8] | names_dataset=Unknown[p_female=0.500;p_male=0.500] | gename=Unknown[not_found],no_offline_prediction
Jinxu,2,1,2023,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jinxu;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[p_female=0.286;p_male=0.714] | gename=Unknown[not_found],no_offline_prediction
Jinyao,2,1,2024,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jinyao;p_female=0.167;sources=3;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jinyuan,2,1,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jinyuan;p_female=0.207;sources=4;count=22] | names_dataset=Unknown[p_female=0.274;p_male=0.726] | gename=Unknown[not_found],no_offline_prediction
Jiongming,2,1,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jiongming;p_female=0.000;sources=1;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jiqiu,2,1,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jiqiu;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jiran,2,1,2022,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jiran;p_female=0.708;sources=1;count=3] | names_dataset=Unknown[p_female=0.238;p_male=0.762] | gename=Unknown[not_found],no_offline_prediction
Jiseung,2,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jiseung;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jiting,2,2,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jiting;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jiu-Chiuan,2,1,2022,2023,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jiu-chiuan;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jiuhang,2,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jiunn-Wei,2,1,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jiuyang,2,1,2023,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jiuyang;p_female=0.500;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jiwen,2,2,2022,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jiwen;p_female=0.237;sources=3;count=11] | names_dataset=Unknown[p_female=0.543;p_male=0.457] | gename=Unknown[not_found],no_offline_prediction
Jixiang,2,0,2023,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jixiang;p_female=0.252;sources=3;count=27] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jiyue,2,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jiyue;p_female=0.548;sources=1;count=4] | names_dataset=Unknown[p_female=0.417;p_male=0.583] | gename=Unknown[not_found],no_offline_prediction
Jizheng,2,2,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jizheng;p_female=0.000;sources=1;count=3] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jizhong,2,2,2022,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jizhong;p_female=0.379;sources=2;count=9] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Joht,2,1,2022,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jong-Il,2,2,2023,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jong-il;p_female=0.112;sources=4;count=9] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jong-Moo,2,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jong-moo;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
JooEun,2,1,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jooeun;p_female=0.945;sources=2;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Joon-Myoung,2,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Joon-Tae,2,0,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=joon-tae;p_female=0.000;sources=2;count=7] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Josiemer,2,1,2022,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Josje,2,1,2018,2018,unknown,"gender_guesser=Unknown[unknown] | gender_detector=Male[uk=Unknown,us=Male,ar=Unknown,uy=Unknown] | nomquamgender=Unknown[used=josje;p_female=0.700;sources=5;count=28] | names_dataset=Female[p_female=0.960;p_male=0.040] | gename=Male[M]",offline_library_conflict
Jouke-Jan,2,0,2019,2023,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jozine,2,1,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jozine;p_female=1.000;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Ju-Chi,2,1,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=ju-chi;p_female=1.000;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jubao,2,1,2018,2018,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
JueSheng,2,1,2020,2021,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=juesheng;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jueheng,2,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Juehua,2,2,2023,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Juejue,2,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jueqi,2,1,2023,2023,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jueyi,2,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jueyi;p_female=0.000;sources=1;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Juhyeon,2,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=juhyeon;p_female=0.573;sources=2;count=101] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Julie-Alexia,2,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jumei,2,2,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jumei;p_female=0.833;sources=3;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jun-Huang,2,1,2023,2023,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jun-Jie,2,1,2021,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jun-jie;p_female=0.237;sources=4;count=6] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jun-Xi,2,0,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jun-xi;p_female=0.500;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jun-Yu,2,0,2024,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jun-yu;p_female=0.167;sources=3;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
JunFang,2,1,2024,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=junfang;p_female=0.698;sources=3;count=12] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
JunXiang,2,1,2023,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=junxiang;p_female=0.178;sources=4;count=65] | names_dataset=Unknown[p_female=0.108;p_male=0.892] | gename=Unknown[not_found],no_offline_prediction
Jung-Chun,2,1,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jungkyung,2,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Jungwon,2,0,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=jungwon;p_female=0.624;sources=6;count=19] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Junli,2,1,2022,2024,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=junli;p_female=0.723;sources=3;count=63] | names_dataset=Unknown[p_female=0.663;p_male=0.337] | gename=Unknown[not_found],no_offline_prediction
Junqiao,2,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=junqiao;p_female=1.000;sources=1;count=2] | names_dataset=Unknown[p_female=0.400;p_male=0.600] | gename=Unknown[not_found],no_offline_prediction
Junrong,2,2,2025,2025,andy,gender_guesser=Unknown[andy] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=junrong;p_female=0.403;sources=3;count=31] | names_dataset=Unknown[p_female=0.224;p_male=0.776] | gename=Unknown[not_found],no_offline_prediction
Junshik,2,1,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Junshuang,2,1,2025,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Junxue,2,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=junxue;p_female=0.000;sources=1;count=2] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Juyoung,2,1,2020,2021,female,"gender_guesser=Female[female] | gender_detector=Male[uk=Unknown,us=Unknown,ar=Male,uy=Unknown] | nomquamgender=Unknown[used=juyoung;p_female=0.942;sources=5;count=18] | names_dataset=Unknown[p_female=0.769;p_male=0.231] | gename=Unknown[not_found]",offline_library_conflict
KG,2,1,2024,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=kg;p_female=0.000;sources=1;count=2] | names_dataset=Unknown[p_female=0.270;p_male=0.730] | gename=Unknown[not_found],no_offline_prediction
Kahini,2,1,2023,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[not_found] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Kai-Hang,2,1,2022,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=kai-hang;p_female=0.000;sources=1;count=0] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
KaiXin,2,1,2024,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=kaixin;p_female=0.250;sources=4;count=35] | names_dataset=Unknown[p_female=0.762;p_male=0.238] | gename=Unknown[not_found],no_offline_prediction
Kaibo,2,2,2023,2024,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=kaibo;p_female=0.000;sources=1;count=1] | names_dataset=Unknown[not_found] | gename=Unknown[not_found],no_offline_prediction
Kaichen,2,1,2022,2025,unknown,gender_guesser=Unknown[unknown] | gender_detector=Unknown[not_found] | nomquamgender=Unknown[used=kaichen;p_female=0.000;sources=1;count=2] | names_dataset=Unknown[p_female=0.208;p_male=0.792] | gename=Unknown[not_found],no_offline_prediction
